0,1,2,3,4,5,6,7,8
0.1319985203180518,0.1378157278756964,0.1041105693497809,0.09766547932597447,0.14963324109408013,0.1165837487866784,0.12933268637095427,0.12063511471508463,0.13820496992201192
0.03688472392515424,0.006396210151242218,0.026468738319404408,0.004930770708230057,0.14848163576532303,0.01034794284666225,0.0026627138037405404,0.03857079307428721,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10018874728352596,0.013955435557958994,0.05407613479503444,0.05212627606174636,0.16865136878633843,0.08075353362200824,0.04509615788125485,0.0,0.021677273777584657
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0007290000000000002,7.290000000000003e-06,7.290000000000003e-06,0.0009346590000000002,0.17333535714011442,0.0008165610000000002,0.0008434198454092668,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07313052744342,0.0007290000000000002,0.0008100000000000002,0.00013851000000000003,0.0008100000000000002,0.0008100000000000002,0.015034353651181508,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.011206268887155512,0.028781456143532554,0.028413903880784297,0.019622917085448586,0.1591331402480626,0.048225930690814184,0.0,0.0035734889062346608,0.03020709083594997
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009000000000000001,0.0021885390000000006,0.00013851000000000003,0.2814485959281859,0.0168961405179251,7.290000000000002e-05,0.0,5.904900000000002e-05,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0033170310000000002,0.0021951000000000006,0.06048528838850921,8.100000000000003e-05,0.009000000000000001,0.0,0.0,0.0,0.0
0.7495029762403222,0.0015390000000000002,7.290000000000002e-05,0.009729000000000002,0.14331459718889064,0.0008100000000000002,0.0,0.0,0.010718582346030011
0.0,0.009000000000000001,0.0,0.0008100000000000002,8.100000000000003e-05,0.0008100000000000002,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.28445332921204985,0.0008100000000000002,0.009000000000000001,0.0035145900000000006,0.009000000000000001,0.0008100000000000002,0.0,0.0008277803100000001,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.976795110000004e-05,0.0008690490000000001,0.0006634998164797198,0.00013851000000000003,0.14812379646788645,0.0008100000000000002,0.0,0.0,8.536590000000003e-05
8.100000000000003e-05,0.0008100000000000002,0.0008100000000000002,0.0008100000000000002,0.0,0.0008100000000000002,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.021340081100680544,0.027105691410153898,0.04399401443900185,0.037561519669752685,0.16607912193797747,0.0,0.03461594785244379,0.005812408722827052,0.027344815860360045
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0007290000000000002,0.00012465900000000003,0.0008721763161797076,0.030356416405812648,0.0008100000000000002,0.0,0.0008100000000000002,0.0008100000000000002,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009000000000000001,8.100000000000003e-05,0.0008100000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.0008019000000000001,0.0033170310000000002,0.017100000000000004,0.009000000000000001,0.1259221243520922,0.0,7.290000000000002e-05,0.0,0.009000000000000001
0.0,0.0,0.0,0.0,0.061757046351900005,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015390000000000002,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015390000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0008100000000000002,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0
0.0015390000000000004,0.00013851000000000003,0.006850291337377269,7.290000000000002e-05,0.0008100000000000002,0.0,0.0,7.290000000000003e-06,0.0002256327900000001
-0.1,0.0,0.009000000000000001,0.0008100000000000002,-0.1,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008910000000000001,0.0008100000000000002,0.009000000000000001,0.0008100000000000002,0.009000000000000001,0.0,0.0,0.0,0.0008100000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013545611518588317,0.0008100000000000002,1.975590000000001e-05,0.00013851000000000003,0.06471509325832908,0.0,7.290000000000002e-05,0.0008100000000000002,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0021951000000000006,0.009065610000000002,1.3851000000000009e-05,0.0010468521,0.14130175271406242,0.0,0.0008100000000000002,0.0,0.017690490000000003
-0.1,0.00021951000000000007,0.0,-0.1,0.04217031000000001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0008100000000000002,0.0008100000000000002,0.009729000000000002,0.0038498861896284205,0.7619307085675395,0.0,0.0,0.009000000000000001,0.002785590000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0015390000000000002,-0.1,-0.1,0.009000000000000001,0.0008100000000000002,0.0,0.0,0.0,0.0008100000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009000000000000001,0.0008100000000000002,0.0,0.0008100000000000002,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.00021951000000000007,0.0,0.05861894039100001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08543456315657805,0.0037609901371222837,0.07581484283445047,0.00668829353337863,0.0,0.05560904479163925,0.07551243610709016,0.00267342435806627,0.08688749564593831
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08971786632394008,0.13872868409610611,0.12763987505741567,0.13163581610158037,0.0,0.06058063429048885,0.16092971063141367,0.11371439439256116,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.09,0.07795234514602878,-0.26404282288851844,-0.19,0.0,-0.0999271,-0.4074767410826637,0.0,0.0
0.0145082219391,0.03786147664563455,0.05334274165127427,0.09925625109783291,0.0,0.03922012964511275,0.7711841595036206,0.0,0.03978584881114816
0.0015390000000000002,0.0008100000000000002,-0.1,0.0,0.0,8.100000000000003e-05,-0.1,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8597591822618723,-0.9778348553506937,0.08229728040048316,-0.9868172165917702,0.0,-0.9945204379271715,0.0,-0.9309276217255799,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.2629,-0.452556721,0.0036186097776518805,-0.32839334338609,0.0,-0.46855900000000006,0.0,0.0,-0.5695327900000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09717209815422262,0.009000000000000001,0.9936373145588641,0.009000000000000001,0.0,0.0021951000000000006,0.0,0.0,0.0
0.13671751258264467,0.12060438484293506,0.08191958837095256,0.2138936628509505,0.0,0.14532419219944465,0.0,0.10849692560536256,0.13589215008757755
0.1034203175474965,0.0005904900000000002,-0.19,-0.241759,0.0,0.0046922324064425395,0.0,-0.2622106957307201,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.33004900000000004,0.08852193706258003,-0.19,-0.18343900000000002,0.0,-0.270642812599,0.0,0.0,-0.3014127369133165
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005741899207561319,0.6125795110000001,0.024811536463680523,0.009000000000000001,0.0,0.017100000000000004,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.34390000000000004,0.01208824893186936,0.061757046351900005,0.009000000000000001,0.0,0.009000000000000001,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.1,-0.089919,-0.18973132048900002,0.07945796869177679,0.0,0.0,-0.075461131,-0.1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0987336541,-0.1,-0.19,0.017052821835862764,0.0,0.0,-0.1,0.0,-0.19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.1,-0.1,-0.1,0.271,0.0,0.0,0.009000000000000001,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.1,-0.1,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0
-0.6153869653710812,-0.911370618803475,-0.8784233454094308,0.16063214053712885,0.0,0.0,0.0,-0.6565437381485423,-0.6153654900001511
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.19,-0.1,0.009000000000000001,0.68618940391,0.0,0.0,0.0,0.009000000000000001,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.1,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0
-0.1,-0.19,-0.1,0.8499053647030009,0.0,0.0,0.0,0.0,0.024390000000000005
-0.19,-0.1,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0485535069,0.06897646625145963,0.0314292969,0.0649739338598261,0.0,0.0,0.8067219830014276,0.13112406111171657,0.014015108890298916
0.009312439832797878,-0.1,-0.19,-0.1,0.0,0.0,8.100000000000003e-05,-0.1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.09344591878510491,0.08414937733360167,-0.4594713589,-0.1,0.0,0.0,-0.2703563659,0.0,-0.271
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0015390000000000002,0.34390000000000004,0.009000000000000001,0.0008100000000000002,0.0,0.0,-0.1,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0015390000000000002,0.0,0.0,0.0004225795110000001,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4047277165961325,-0.059049000000000004,0.04807283385869569,-0.2439,0.0,0.0,0.0,-0.40951000000000004,-0.4537552326481
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.1,0.009000000000000001,0.997534965295042,0.009000000000000001,0.0,0.0,0.0,0.017100000000000004,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.036855900000000004,0.024390000000000005,0.1,-0.1,0.0,0.0,0.0,0.0,0.0
0.0171,0.009000000000000001,0.68618940391,0.009000000000000001,0.0,0.0,0.0,0.0,0.0004961894039100001
-0.1,0.0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.009000000000000001,0.0,0.015587800506885291,0.0,0.0,0.0,0.009000000000000001,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009000000000000001,0.46855900000000006,0.002267999999999953,0.009000000000000001,0.0,0.0,0.0,0.0,0.0003795327900000002
-0.1,0.0009000000000000003,-0.1,0.009000000000000001,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08830808755260443,0.08808879421970973,0.10023327178521836,0.05792073865898866,0.0,0.012737728683147164,0.16079164088081863,0.00524629822072614,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14453610911448575,0.007697075451258823,0.03550300610205384,0.06015206271637352,0.0,0.0023237173890000005,0.03174220403910001,0.0,0.006184599941278719
0.0008100000000000002,0.007212705885934085,-0.09189999999999998,0.016290000000000002,0.0,-0.09189999999999998,0.12298323071664423,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1296373135807367,0.040987722034880096,0.05724242435449142,0.1065083106439439,0.0,0.009261858002504609,0.0,0.028709436717119067,0.10678381536508513
-0.568936549867429,-0.5902036275928471,-0.758808499723573,-0.8638206383413858,0.0,-0.5269039076527099,0.0,0.13903511067513522,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07732000000000001,-0.099271,0.0008100000000000002,0.008522579511000002,0.0,0.007790968456173677,0.0,0.0,0.02979764063506778
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07190446033036677,-0.1,-0.1,0.009000000000000001,0.0,0.0007874716004550611,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6677941592837361,0.1405359750579642,-0.6537526198954536,-0.73107898069573,0.0,-0.4952721167658603,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.19,-0.1,0.01273997424507825,0.00033170310000000007,0.0,-0.09940951,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16277651055473233,0.05949393705678055,0.04091304077417316,0.019528124636350775,0.0,0.0,0.006298451760042198,0.00750768074650943,0.010459831779845153
-0.0520311473556756,-0.1,0.07480428582931693,-0.1,0.0,0.0,0.009000000000000001,0.009000000000000001,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009000000000000001,0.0015390000000000002,0.011519009494000644,0.0008100000000000002,0.0,0.0,0.03557471655927081,0.0,0.0015390000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.1,0.0,0.0,0.00015390000000000008,0.0,0.0,0.009000000000000001,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.017100000000000004,0.0008100000000000002,0.0070763914299808925,0.036377363683731415,0.0,0.0,0.0,0.04801720083266485,0.0008100000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0171,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0171,0.0,0.0,0.0,0.0,0.0
-0.1,0.02004480195657445,-0.1,-0.1,0.0,0.0,0.0,0.0,-0.09189999999999998
-0.1,0.6125795110000001,0.009136188679053513,-0.09919,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009000000000000001,-0.1,0.1,-0.1,0.0,0.0,0.0,-0.1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.1,-0.1,0.0137584206771773,-0.1,0.0,0.0,0.0,0.0,-0.1
-0.1,0.009000000000000001,0.271,0.036855900000000004,0.0,0.0,0.0,0.0,0.0
